month,agent,A_prev,A_curr,labor_net,transfer,consumption,W_resources,residual,viol_C_neg,viol_C_gt_W,viol_resid
11,44,3607.5458406894177,1804.5430223396543,0.0,0.0,7218.172089358617,3607.5458406894177,-5415.169271008854,0.0,1.0,1.0
12,44,1804.5430223396543,4108.874399367383,12305.224292852889,0.0,12632.461745627881,14109.767315192543,-2631.5688298027217,0.0,0.0,1.0
13,44,4108.874399367383,5777.394710780425,12310.533145733436,0.0,13480.587658487666,16419.407545100818,-2838.5748241672736,0.0,0.0,1.0
14,44,5777.394710780425,5083.613135456873,12341.884334908249,0.0,16098.108262280102,18119.279045688672,-3062.4423520483033,0.0,0.0,1.0
15,44,5083.613135456873,6174.136259702722,12384.977557572212,0.0,14406.317939306358,17468.590693029088,-3111.8635059799926,0.0,0.0,1.0
16,44,6174.136259702722,6936.876754894965,12483.89056411666,0.0,14740.863104151806,18658.026823819382,-3019.713035227389,0.0,0.0,1.0
17,44,6936.876754894965,6667.9853272949695,12551.40500966021,0.0,15558.632430354934,19488.281764555177,-2738.3359930947263,0.0,0.0,1.0
18,44,6667.9853272949695,22887.31425186471,12613.15345760758,0.0,0.0,19281.13878490255,-3606.1754669621623,0.0,0.0,1.0
19,44,22887.31425186471,11509.283921703809,12643.039450392316,0.0,26854.995817308893,35530.35370225702,-2833.926036755678,0.0,0.0,1.0
20,44,11509.283921703809,5120.029791109604,0.0,0.0,11946.736179255744,11509.283921703809,-5557.482048661539,0.0,1.0,1.0
21,44,5120.029791109604,3509.2141520096848,0.0,0.0,7457.080073020581,5120.029791109604,-5846.264433920662,0.0,1.0,1.0
22,44,3509.2141520096848,5732.7665800045925,12753.317810546418,0.0,13376.455353344054,16262.531962556102,-2846.689970792544,0.0,0.0,1.0
23,44,5732.7665800045925,7116.20767790545,12809.75400172673,0.0,15121.941315549086,18542.52058173132,-3695.6284117232135,0.0,0.0,1.0
24,44,7116.20767790545,4136.477802471996,0.0,0.0,9370.66168844789,7116.20767790545,-6390.931813014437,0.0,1.0,1.0
25,44,4136.477802471996,2506.4566982712704,0.0,0.0,7937.112877859022,4136.477802471996,-6307.091773658296,0.0,1.0,1.0
26,44,2506.4566982712704,5736.265458350292,13134.769177014767,0.0,13384.619402817352,15641.225875286036,-3479.658985881608,0.0,0.0,1.0
27,44,5736.265458350292,3757.4588556794197,0.0,0.0,7984.600068318768,5736.265458350292,-6005.793465647896,0.0,1.0,1.0
28,44,3757.4588556794197,4755.967892328064,13222.1104825326,0.0,15060.564992372203,16979.56933821202,-2836.9635464882485,0.0,0.0,1.0
29,44,4755.967892328064,6460.659184382075,13248.135138946274,0.0,15074.871430224848,18004.10303127434,-3531.4275833325846,0.0,0.0,1.0
30,44,6460.659184382075,7338.713500499231,13297.077645457712,0.0,15594.766188560869,19757.736829839785,-3175.742859220314,0.0,0.0,1.0
31,44,7338.713500499231,7230.601576652582,13331.691279585828,0.0,16871.403678856026,20670.40478008506,-3431.6004754235473,0.0,0.0,1.0
32,44,7230.601576652582,7545.037500056178,13376.662049574268,0.0,16033.20468761938,20607.26362622685,-2970.978561448708,0.0,0.0,1.0
33,44,7545.037500056178,7101.241985298922,13377.461450516348,0.0,16569.56463236416,20922.498950572524,-2748.3076670905575,0.0,0.0,1.0
34,44,7101.241985298922,7775.51494473916,13392.223319446377,0.0,16522.96925757072,20493.4653047453,-3805.0188975645797,0.0,0.0,1.0
35,44,7775.51494473916,7390.0541281882215,13413.72600856763,0.0,17243.45963243919,21189.24095330679,-3444.27280732062,0.0,0.0,1.0
36,44,7390.0541281882215,23896.43772408538,13425.072213330024,0.0,0.0,20815.126341518248,-3081.3113825671317,0.0,0.0,1.0
37,44,23896.43772408538,12145.31048472568,13428.811771665904,0.0,28339.057797693258,37325.24949575128,-3159.1187866676555,0.0,0.0,1.0
38,44,12145.31048472568,6926.847197178293,13433.42128967732,0.0,21935.016124397924,25578.731774403,-3283.131547173216,0.0,0.0,1.0
39,44,6926.847197178293,7733.497316037025,13422.40526144017,0.0,16433.681796578676,20349.252458618463,-3817.9266539972377,0.0,0.0,1.0
40,44,7733.497316037025,2583.561604383458,0.0,0.0,10334.246417533832,7733.497316037025,-5184.310705880265,0.0,1.0,1.0
41,44,2583.561604383458,3942.7669193878082,13391.601620403057,0.0,13978.900896011319,15975.163224786515,-1946.5045906126124,0.0,0.0,1.0
42,44,3942.7669193878082,1953.5213344628246,0.0,0.0,7814.085337851302,3942.7669193878082,-5824.839752926318,0.0,1.0,1.0
43,44,1953.5213344628246,4272.215307416154,13347.207283753634,0.0,13528.681806817825,15300.728618216459,-2500.1684960175207,0.0,0.0,1.0
44,44,4272.215307416154,4029.962849038515,13268.544728766186,0.0,16119.85139615406,17540.760036182342,-2609.0542090102317,0.0,0.0,1.0
45,44,4029.962849038515,1908.7819322690139,0.0,0.0,7635.127729076057,4029.962849038515,-5513.946812306556,0.0,1.0,1.0
46,44,1908.7819322690139,4132.455462288774,13093.96666642894,0.0,13086.108963914448,15002.748598697954,-2215.8158275052683,0.0,0.0,1.0
47,44,4132.455462288774,3739.609140095188,13022.209110135205,0.0,14958.436560380756,17154.66457242398,-1543.3811280519658,0.0,0.0,1.0
48,44,3739.609140095188,3888.2197897777305,12913.35997160348,0.0,15336.854556952167,16652.96911169867,-2572.1052350312284,0.0,0.0,1.0
49,44,3888.2197897777305,4813.174817141889,12802.337994862375,0.0,15241.72025428265,16690.557784640107,-3364.3372867844337,0.0,0.0,1.0
50,44,4813.174817141889,1816.035336683035,0.0,0.0,7264.141346732144,4813.174817141889,-4267.001866273289,0.0,1.0,1.0
51,44,1816.035336683035,4029.7928108554224,12665.488872389626,0.0,12761.01056770884,14481.52420907266,-2309.2791694916014,0.0,0.0,1.0
52,44,4029.7928108554224,2988.4322960951313,0.0,0.0,6350.418629202156,4029.7928108554224,-5309.058114441865,0.0,1.0,1.0
53,44,2988.4322960951313,5290.583640557581,12492.518209288846,0.0,12344.695161301026,15480.950505383978,-2154.3282964746286,0.0,0.0,1.0
54,44,5290.583640557581,6317.914748893483,12407.909553315105,0.0,13425.568841398657,17698.493193872688,-2044.9903964194527,0.0,0.0,1.0
55,44,6317.914748893483,5129.477917019292,12241.955055856026,0.0,16243.346737227763,18559.86980474951,-2812.954849497546,0.0,0.0,1.0
56,44,5129.477917019292,5696.601864836728,12165.621556613525,0.0,13292.071017952367,17295.099473632818,-1693.5734091562772,0.0,0.0,1.0
57,44,5696.601864836728,5024.640994268526,12088.077026560859,0.0,15911.363148516999,17784.678891397587,-3151.325251387938,0.0,0.0,1.0
58,44,5024.640994268526,2842.0205502013077,0.0,0.0,6631.381283803053,5024.640994268526,-4448.760839735834,0.0,1.0,1.0
59,44,2842.0205502013077,1679.6224279726202,0.0,0.0,5318.804355246632,2842.0205502013077,-4156.406233017945,0.0,1.0,1.0
60,44,1679.6224279726202,3107.569300859139,11717.7809602612,0.0,12430.27720343656,13397.403388233819,-2140.4431160618806,0.0,0.0,1.0
61,44,3107.569300859139,5488.044122951609,11710.40679645446,0.0,11662.093761272174,14817.976097313598,-2332.1617869101847,0.0,0.0,1.0
62,44,5488.044122951609,2873.7863292767543,0.0,0.0,6705.501434979096,5488.044122951609,-4091.2436413042415,0.0,1.0,1.0
63,44,2873.7863292767543,4027.8784998092033,11583.567680349312,0.0,12754.948582729145,14457.354009626066,-2325.473072912282,0.0,0.0,1.0
64,44,4027.8784998092033,3561.845487321978,11533.24598044015,0.0,14247.38194928792,15561.124480249353,-2248.1029563605443,0.0,0.0,1.0
65,44,3561.845487321978,4121.087933527171,11521.815940731374,0.0,13050.111789502713,15083.661428053352,-2087.5382949765317,0.0,0.0,1.0
66,44,4121.087933527171,5184.170155403104,11522.035044093533,0.0,12096.397029273916,15643.122977620704,-1637.4442070563164,0.0,0.0,1.0
67,44,5184.170155403104,2498.5017898046062,0.0,0.0,7911.922334381254,5184.170155403104,-5226.253968782756,0.0,1.0,1.0
68,44,2498.5017898046062,1332.3135655136975,0.0,0.0,5329.254262054792,2498.5017898046062,-4163.066037763883,0.0,1.0,1.0
69,44,1332.3135655136975,1521.7697560408642,0.0,0.0,4818.937560796069,1332.3135655136975,-5008.393751323236,0.0,1.0,1.0
70,44,1521.7697560408642,1723.7714716351188,0.0,0.0,4022.133433815278,1521.7697560408642,-4224.1351494095325,0.0,1.0,1.0
71,44,1723.7714716351188,16193.760952645767,11594.074646467425,0.0,0.0,13317.846118102543,-2875.914834543224,0.0,0.0,1.0
72,44,16193.760952645767,6294.583346105859,0.0,0.0,14687.361140913677,16193.760952645767,-4788.183534373769,0.0,0.0,1.0
73,44,6294.583346105859,6856.8179753694,11735.271554094114,0.0,14570.73819765998,18029.85490019997,-3397.7012728294103,0.0,0.0,1.0
74,44,6856.8179753694,21838.739172561,11770.553261420118,0.0,0.0,18627.37123678952,-3211.367935771479,0.0,0.0,1.0
75,44,21838.739172561,8794.328892126701,11852.219974881831,0.0,27848.70815840122,33690.95914744283,-2952.07790308509,0.0,0.0,1.0
76,44,8794.328892126701,7151.133006994554,11960.788671809636,0.0,16685.977016320634,20755.117563936336,-3081.992459378853,0.0,0.0,1.0
77,44,7151.133006994554,22521.847367932372,12008.754191666056,0.0,0.0,19159.88719866061,-3361.9601692717624,0.0,0.0,1.0
78,44,22521.847367932372,11286.110842744096,12035.647746138848,0.0,26334.25863306956,34557.49511407122,-3062.8743617424334,0.0,0.0,1.0
79,44,11286.110842744096,8411.054349515114,12062.192660734901,0.0,17873.490492719626,23348.303503478997,-2936.2413387557426,0.0,0.0,1.0
80,44,8411.054349515114,13967.930431296858,0.0,0.0,0.0,8411.054349515114,-5556.876081781744,0.0,0.0,1.0
81,44,13967.930431296858,7062.8513246674775,12356.440406585587,0.0,22365.69586144701,26324.370837882445,-3104.176348232042,0.0,0.0,1.0
82,44,7062.8513246674775,22628.15734011866,12400.503909884017,0.0,0.0,19463.355234551495,-3164.802105567167,0.0,0.0,1.0
83,44,22628.15734011866,9233.437774726895,12601.053269723834,0.0,29239.219619968506,35229.2106098425,-3243.446784852902,0.0,0.0,1.0
84,44,9233.437774726895,7613.108454078614,12664.328171683774,0.0,17763.919726183438,21897.76594641067,-3479.262233851383,0.0,0.0,1.0
85,44,7613.108454078614,5788.256700870334,12735.20582427292,0.0,18329.47955275606,20348.314278351536,-3769.4219752748577,0.0,0.0,1.0
86,44,5788.256700870334,21989.108252756945,12749.554743118646,0.0,0.0,18537.81144398898,-3451.2968087679656,0.0,0.0,1.0
87,44,21989.108252756945,9183.632541907587,12872.343088460217,0.0,29081.503049374027,34861.451341217165,-3403.684250064449,0.0,0.0,1.0
88,44,9183.632541907587,7796.510231493394,12999.737519058172,0.0,18191.85720681792,22183.37006096576,-3804.997377345553,0.0,0.0,1.0
89,44,7796.510231493394,5784.344192164033,13222.783215973623,0.0,18317.089941852777,21019.29344746702,-3082.140686549792,0.0,0.0,1.0
90,44,5784.344192164033,3594.929231005719,0.0,0.0,8388.168205680011,5784.344192164033,-6198.753244521697,0.0,1.0,1.0
91,44,3594.929231005719,4929.60971507787,13433.15408356504,0.0,15610.430764413253,17028.08331457076,-3511.9571649203644,0.0,0.0,1.0
92,44,4929.60971507787,6578.923877739477,13441.149303620983,0.0,15350.82238139212,18370.759018698853,-3558.9872404327434,0.0,0.0,1.0
93,44,6578.923877739477,23941.488398794154,13619.486751574712,0.0,0.0,20198.41062931419,-3743.0777694799654,0.0,0.0,1.0
94,44,23941.488398794154,41340.93116944218,13777.723934528161,0.0,0.0,37719.21233332231,-3621.718836119864,0.0,0.0,1.0
95,44,41340.93116944218,17609.914571120476,13830.986736692008,0.0,41089.80066594779,55171.917906134186,-3527.7973309340814,0.0,0.0,1.0
96,44,17609.914571120476,8703.354428015742,13879.609437399487,0.0,27023.253826759144,31489.524008519962,-4237.084246254924,0.0,0.0,1.0
97,44,8703.354428015742,8076.678999692456,13921.391044203547,0.0,18845.584332615734,22624.74547221929,-4297.517860088901,0.0,0.0,1.0
98,44,8076.678999692456,26114.130447462267,13995.322056360868,0.0,0.0,22072.001056053326,-4042.12939140894,0.0,0.0,1.0
99,44,26114.130447462267,13134.599193541584,14014.193052147904,0.0,30647.398118263704,40128.32349961017,-3653.6738121951203,0.0,0.0,1.0
100,44,13134.599193541584,9770.467414845501,14019.291515279154,0.0,20762.243256546695,27153.890708820738,-3378.8199625714587,0.0,0.0,1.0
101,44,9770.467414845501,8364.516095924646,14004.245013874342,0.0,19517.20422382418,23774.712428719846,-4107.007891028981,0.0,0.0,1.0
102,44,8364.516095924646,8065.5919745879,13986.93609111575,0.0,17139.382945999292,22351.452187040395,-2853.522733546797,0.0,0.0,1.0
103,44,8065.5919745879,5955.237753775393,13949.931106318996,0.0,18858.252886955408,22015.523080906896,-2797.9675598239046,0.0,0.0,1.0
104,44,5955.237753775393,5862.721268280522,13949.46895771558,0.0,16686.206686644564,19904.706711490973,-2644.2212434341127,0.0,0.0,1.0
105,44,5862.721268280522,6844.378835894495,13809.991114317876,0.0,15970.217283753827,19672.712382598398,-3141.883737049924,0.0,0.0,1.0
106,44,6844.378835894495,5862.627337057707,13771.790276247004,0.0,18564.986567349402,20616.1691121415,-3811.444792265611,0.0,0.0,1.0
107,44,5862.627337057707,5614.419006369106,13664.52780937411,0.0,15979.500248896686,19527.155146431818,-2066.7641088339733,0.0,0.0,1.0
108,44,5614.419006369106,6875.329350897523,13508.342059145909,0.0,14969.8170190405,19122.761065515013,-2722.38530442301,0.0,0.0,1.0
109,44,6875.329350897523,4590.217443903199,13287.417122954275,0.0,18360.86977561279,20162.7464738518,-2788.3407456641908,0.0,0.0,1.0
110,44,4590.217443903199,2582.157314591578,0.0,0.0,8176.831496206666,4590.217443903199,-6168.7713668950455,0.0,1.0,1.0
111,44,2582.157314591578,4134.855171223049,13232.11232368607,0.0,14659.941061608994,15814.269638277648,-2980.5265945543943,0.0,0.0,1.0
112,44,4134.855171223049,3037.73340508235,0.0,0.0,6455.183485799997,4134.855171223049,-5358.0617196592975,0.0,1.0,1.0
113,44,3037.73340508235,5604.70304883083,12914.184729521805,0.0,13077.64044727194,15951.918134604155,-2730.4253614986155,0.0,0.0,1.0
114,44,5604.70304883083,6571.9613962447875,12715.134812459339,0.0,13965.417967020177,18319.83786129017,-2217.541501974796,0.0,0.0,1.0
115,44,6571.9613962447875,5189.581023119121,12675.321533173868,0.0,16433.673239877215,19247.282929418656,-2375.9713335776796,0.0,0.0,1.0
116,44,5189.581023119121,4977.412137775829,12507.751551768531,0.0,15761.805102956792,17697.332574887652,-3041.8846658449693,0.0,0.0,1.0
117,44,4977.412137775829,1856.6510048856944,0.0,0.0,7426.604019542781,4977.412137775829,-4305.8428866526465,0.0,1.0,1.0
118,44,1856.6510048856944,3984.7786656430035,12217.56160734012,0.0,12618.46577453618,14074.212612225814,-2529.0318279533694,0.0,0.0,1.0
119,44,3984.7786656430035,3851.9983334973804,12179.51251388795,0.0,15407.993333989521,16164.291179530954,-3095.700487955948,0.0,0.0,1.0
120,44,3851.9983334973804,1742.7782123845618,0.0,0.0,6971.112849538248,3851.9983334973804,-4861.89272842543,0.0,1.0,1.0
121,44,1742.7782123845618,4035.742521310496,11974.908659267037,0.0,12779.851317483239,13717.6868716516,-3097.906967142135,0.0,0.0,1.0
122,44,4035.742521310496,3760.4810011948157,11949.875076025874,0.0,15041.924004779265,15985.61759733637,-2816.7874086377105,0.0,0.0,1.0
123,44,3760.4810011948157,3684.5100458244397,11947.629885170287,0.0,14738.04018329776,15708.110886365102,-2714.4393427570976,0.0,0.0,1.0
124,44,3684.5100458244397,4295.765781120968,11926.473991996578,0.0,13603.258306883065,15610.984037821017,-2288.0400501830154,0.0,0.0,1.0
125,44,4295.765781120968,1860.4825957021203,0.0,0.0,7441.930382808481,4295.765781120968,-5006.647197389633,0.0,1.0,1.0
126,44,1860.4825957021203,3650.6915764771184,11907.743836696625,0.0,11560.523325510878,13768.226432398746,-1442.9884695892506,0.0,0.0,1.0
127,44,3650.6915764771184,3664.4035709256295,11917.579721294798,0.0,14657.614283702524,15568.271297771917,-2753.7465568562366,0.0,0.0,1.0
128,44,3664.4035709256295,4854.352301014696,11946.75391962612,0.0,13816.23347211875,15611.15749055175,-3059.428282581697,0.0,0.0,1.0
129,44,4854.352301014696,3158.06024242526,0.0,0.0,7368.80723232561,4854.352301014696,-5672.515173736174,0.0,1.0,1.0
130,44,3158.06024242526,4362.043729918545,12069.253389000984,0.0,13813.138478075392,15227.313631426245,-2947.868576567693,0.0,0.0,1.0
131,44,4362.043729918545,5925.6820177685695,12118.107093823175,0.0,13826.591374793334,16480.150823741722,-3272.122568820181,0.0,0.0,1.0
132,44,5925.6820177685695,6843.0040841741065,12250.297049167237,0.0,14541.383678869981,18175.979066935804,-3208.408696108283,0.0,0.0,1.0
133,44,6843.0040841741065,21940.275061809873,12347.884531807189,0.0,0.0,19190.888615981297,-2749.3864458285752,0.0,0.0,1.0
134,44,21940.275061809873,11177.400871784965,12503.364133352381,0.0,26080.602034164927,34443.63919516225,-2814.363710787642,0.0,0.0,1.0
135,44,11177.400871784965,8663.521557970824,12620.33757716028,0.0,18409.983310688003,23797.738448945245,-3275.766419713582,0.0,0.0,1.0
136,44,8663.521557970824,7431.711792315775,12659.424512681122,0.0,17340.660848736818,21322.946070651946,-3449.4265704006466,0.0,0.0,1.0
137,44,7431.711792315775,7562.395850936178,12778.330683593837,0.0,16070.091183239381,20210.042475909613,-3422.4445582659464,0.0,0.0,1.0
138,44,7562.395850936178,13123.936723661263,0.0,0.0,0.0,7562.395850936178,-5561.540872725085,0.0,0.0,1.0
139,44,13123.936723661263,14686.017292878776,13101.210907303295,0.0,14686.017292878776,26225.14763096456,-3146.8869547929935,0.0,0.0,1.0
140,44,14686.017292878776,14327.721335368453,13142.207973699758,0.0,16819.498958910797,27828.225266578535,-3318.9950277007156,0.0,0.0,1.0
141,44,14327.721335368453,13580.744172080067,13154.24888338463,0.0,17284.583491738274,27481.970218753082,-3383.3574450652595,0.0,0.0,1.0
142,44,13580.744172080067,29944.57581906695,13286.571737254271,0.0,0.0,26867.31590933434,-3077.259909732613,0.0,0.0,1.0
143,44,29944.57581906695,23274.06590896106,13432.303975099541,0.0,23274.06590896106,43376.879794166496,-3171.2520237556237,0.0,0.0,1.0
144,44,23274.06590896106,19970.451904779617,13527.159487933372,0.0,19970.451904779617,36801.22539689443,-3139.6784126648054,0.0,0.0,1.0
145,44,19970.451904779617,16231.572357629026,13545.284324663355,0.0,20658.364818800583,33515.73622944297,-3374.200946986639,0.0,0.0,1.0
146,44,16231.572357629026,14676.445421244207,13555.65722265579,0.0,18679.11235431081,29787.229580284817,-3568.328195270202,0.0,0.0,1.0
147,44,14676.445421244207,14399.15930044845,13557.848809868388,0.0,16903.36091791775,28234.294231112595,-3068.225987253605,0.0,0.0,1.0
148,44,14399.15930044845,13863.291892098918,13571.163353659074,0.0,17644.18968085317,27970.322654107524,-3537.158918844565,0.0,0.0,1.0
149,44,13863.291892098918,8154.841175060279,0.0,0.0,12232.261762590417,13863.291892098918,-6523.811045551778,0.0,0.0,1.0
150,44,8154.841175060279,7357.623300540432,13555.643683163376,0.0,17167.787701261008,21710.484858223655,-2814.9261435777844,0.0,0.0,1.0
151,44,7357.623300540432,7670.998474356784,13577.955215895838,0.0,16300.871758008172,20935.578516436268,-3036.291715928688,0.0,0.0,1.0
152,44,7670.998474356784,7130.9715192118165,13518.645576060257,0.0,16638.933544827574,21189.64405041704,-2580.261013622352,0.0,0.0,1.0
153,44,7130.9715192118165,7586.02693262233,13402.570892227626,0.0,16120.307231822457,20533.54241143944,-3172.7917530053455,0.0,0.0,1.0
154,44,7586.02693262233,2925.1209460420687,0.0,0.0,9262.882995799886,7586.02693262233,-4601.977009219625,0.0,1.0,1.0
155,44,2925.1209460420687,2388.5384721787514,0.0,0.0,5573.256435083756,2925.1209460420687,-5036.673961220438,0.0,1.0,1.0
156,44,2388.5384721787514,4611.605090066485,13165.29214978517,0.0,14019.075347890133,15553.83062196392,-3076.8498159926985,0.0,0.0,1.0
157,44,4611.605090066485,3875.027486515637,13157.27150485128,0.0,15500.10994606255,17768.876594917765,-1606.260837660422,0.0,0.0,1.0
158,44,3875.027486515637,3948.1830974849163,13052.329711826707,0.0,15792.732389939667,16927.357198342346,-2813.558289082237,0.0,0.0,1.0
159,44,3948.1830974849163,4473.281760278296,12802.230755760245,0.0,14165.392240881272,16750.41385324516,-1888.2601479144068,0.0,0.0,1.0
160,44,4473.281760278296,6011.417923475585,12799.52540375496,0.0,14026.641821443036,17272.807164033256,-2765.2525808853643,0.0,0.0,1.0
161,44,6011.417923475585,4103.483288276831,12575.362142671693,0.0,16413.933153107333,18586.78006614728,-1930.6363752368852,0.0,0.0,1.0
162,44,4103.483288276831,4671.109862257241,12511.505967768788,0.0,14791.847897147933,16614.98925604562,-2847.9685033595524,0.0,0.0,1.0
163,44,4671.109862257241,2810.7636239385474,0.0,0.0,6558.448455856614,4671.109862257241,-4698.10221753792,0.0,1.0,1.0
164,44,2810.7636239385474,4123.789539031681,12069.636410912064,0.0,13058.666873600327,14880.400034850612,-2302.056377781395,0.0,0.0,1.0
165,44,4123.789539031681,5185.494114523046,11940.74701751083,0.0,12099.486267220445,16064.53655654251,-1220.4438252009804,0.0,0.0,1.0
166,44,5185.494114523046,4700.941488301189,11753.634444434596,0.0,14886.314712953765,16939.128558957644,-2648.1276422973096,0.0,0.0,1.0
167,44,4700.941488301189,2957.7743661517043,0.0,0.0,6901.473521020646,4700.941488301189,-5158.306398871162,0.0,1.0,1.0
168,44,2957.7743661517043,4156.503614609313,11656.573306823464,0.0,13162.261446262824,14614.347672975167,-2704.4173878969705,0.0,0.0,1.0
169,44,4156.503614609313,3602.150514811794,11592.94670628676,0.0,14408.602059247176,15749.450320896074,-2261.302253162896,0.0,0.0,1.0
170,44,3602.150514811794,4026.2952139431145,11567.134418826172,0.0,12749.934844153198,15169.284933637966,-1606.945124458347,0.0,0.0,1.0
171,44,4026.2952139431145,2557.532330342744,0.0,0.0,5967.575437466406,4026.2952139431145,-4498.812553866035,0.0,1.0,1.0
172,44,2557.532330342744,3863.7512679206066,11238.370491239031,0.0,12235.212348415258,13795.902821581774,-2303.0607947540902,0.0,0.0,1.0
173,44,3863.7512679206066,5024.470172698209,11171.624724774107,0.0,11723.763736295823,15035.375992694713,-1712.8579162993192,0.0,0.0,1.0
174,44,5024.470172698209,1835.3363026019215,0.0,0.0,7341.34521040769,5024.470172698209,-4152.211340311402,0.0,1.0,1.0
175,44,1835.3363026019215,3466.273977102719,10972.980906820641,0.0,10976.534260825278,12808.317209422563,-1634.4910285054339,0.0,0.0,1.0
176,44,3466.273977102719,1501.642306010467,0.0,0.0,6006.569224041869,3466.273977102719,-4041.9375529496174,0.0,1.0,1.0
177,44,1501.642306010467,3006.3674884951433,10799.507259000591,0.0,10658.93927739187,12301.14956501106,-1364.157200875954,0.0,0.0,1.0
178,44,3006.3674884951433,3062.8837888526505,10715.27201420625,0.0,12251.535155410606,13721.639502701393,-1592.7794415618628,0.0,0.0,1.0
179,44,3062.8837888526505,1748.6294628642663,0.0,0.0,5537.3266324035085,3062.8837888526505,-4223.072306415124,0.0,1.0,1.0
180,44,1748.6294628642663,1742.5842970019062,0.0,0.0,4066.0300263377826,1748.6294628642663,-4059.9848604754225,0.0,1.0,1.0
181,44,1742.5842970019062,1337.2624257230364,0.0,0.0,4234.664348122949,1742.5842970019062,-3829.3424768440796,0.0,1.0,1.0
182,44,1337.2624257230364,4169.496863417164,10684.434244286864,0.0,9728.82601464005,12021.6966700099,-1876.6262080473134,0.0,0.0,1.0
183,44,4169.496863417164,17604.98394823009,10713.215601292091,0.0,0.0,14882.712464709255,-2722.2714835208335,0.0,0.0,1.0
184,44,17604.98394823009,9955.162837946213,10721.305853093692,0.0,21154.72103063571,28326.28980132378,-2783.594067258142,0.0,0.0,1.0
185,44,9955.162837946213,6895.325803813283,10744.436934094407,0.0,16089.093542230998,20699.59977204062,-2284.819574003661,0.0,0.0,1.0
186,44,6895.325803813283,6326.963367478113,10831.24680017425,0.0,13444.797155890994,17726.572603987534,-2045.187919381573,0.0,0.0,1.0
187,44,6326.963367478113,5839.947064877533,10892.223978978833,0.0,13626.543151380914,17219.187346456943,-2247.302869801504,0.0,0.0,1.0
188,44,5839.947064877533,19720.99876154279,10977.021985813017,0.0,0.0,16816.96905069055,-2904.029710852239,0.0,0.0,1.0
189,44,19720.99876154279,9946.636168895668,10984.371079623761,0.0,23208.81772742323,30705.36984116655,-2450.084055152347,0.0,0.0,1.0
190,44,9946.636168895668,7524.628230781331,11035.739309608967,0.0,15989.834990410334,20982.375478504633,-2532.087742687032,0.0,0.0,1.0
191,44,7524.628230781331,3671.39742837415,0.0,0.0,8566.593999539686,7524.628230781331,-4713.363197132505,0.0,1.0,1.0
192,44,3671.39742837415,4223.829069245379,11252.119197860371,0.0,13375.458719277032,14923.516626234521,-2675.7711622878905,0.0,0.0,1.0
193,44,4223.829069245379,5341.479316046816,11382.528180020758,0.0,12463.451737442576,15606.357249266137,-2198.573804223255,0.0,0.0,1.0
194,44,5341.479316046816,19767.740999134156,11430.072384247362,0.0,0.0,16771.551700294178,-2996.1892988399777,0.0,0.0,1.0
195,44,19767.740999134156,10096.319024712633,11462.631095635401,0.0,23558.077724329487,31230.372094769555,-2424.0246542725654,0.0,0.0,1.0
196,44,10096.319024712633,5686.458249454245,11479.139549240519,0.0,18007.11778993845,21575.458573953154,-2118.11746543954,0.0,0.0,1.0
197,44,5686.458249454245,6046.625119563454,11532.706234279432,0.0,14108.791945648067,17219.16448373368,-2936.252581477842,0.0,0.0,1.0
198,44,6046.625119563454,4934.334999068185,11629.736680839438,0.0,15625.394163715919,17676.36180040289,-2883.3673623812138,0.0,0.0,1.0
199,44,4934.334999068185,19571.002358386297,11629.919532161503,0.0,0.0,16564.254531229686,-3006.7478271566106,0.0,0.0,1.0
200,44,19571.002358386297,34004.04063599635,11642.874772039799,0.0,0.0,31213.877130426095,-2790.1635055702573,0.0,0.0,1.0
201,44,34004.04063599635,14568.707505868944,11667.45075704984,0.0,33993.650847027544,45671.49139304619,-2890.8669598502966,0.0,0.0,1.0
202,44,14568.707505868944,7007.838938298417,11734.049197973283,0.0,22191.489971278315,26302.756703842228,-2896.5722057345047,0.0,0.0,1.0
203,44,7007.838938298417,6627.347996058497,11856.53843204753,0.0,15463.811990803168,18864.377370345945,-3226.7826165157203,0.0,0.0,1.0
204,44,6627.347996058497,6809.939721170344,11955.133766247965,0.0,14471.121907486984,18582.481762306463,-2698.579866350865,0.0,0.0,1.0
205,44,6809.939721170344,6625.817042240236,11980.452063645791,0.0,15460.239765227223,18790.391784816136,-3295.665022651323,0.0,0.0,1.0
206,44,6625.817042240236,3496.8337321925137,0.0,0.0,7430.7716809090925,6625.817042240236,-4301.78837086137,0.0,1.0,1.0
207,44,3496.8337321925137,2549.2433571249003,0.0,0.0,5948.234499958102,3496.8337321925137,-5000.6441248904885,0.0,1.0,1.0
208,44,2549.2433571249003,4123.230942424274,12024.14687984019,0.0,13056.897984343534,14573.39023696509,-2606.738689802718,0.0,0.0,1.0
209,44,4123.230942424274,5767.359382549605,12000.129717633261,0.0,12255.638687917914,16123.360660057535,-1899.6374104099832,0.0,0.0,1.0
210,44,5767.359382549605,6897.976371734896,11981.20074754736,0.0,13390.18942748539,17748.560130096965,-2539.6056691233207,0.0,0.0,1.0
211,44,6897.976371734896,5572.443693484265,11971.739728157108,0.0,15860.032050685984,18869.716099892004,-2562.759644278245,0.0,0.0,1.0
212,44,5572.443693484265,6296.99599098008,11915.418211547432,0.0,13381.11648083267,17487.8619050317,-2190.250566781051,0.0,0.0,1.0
